3	0.0002032088965977755
4	5.048837481682185e-05
5	5.048837481682185e-05
6	0.0003089625609598596
7	5.048837481682185e-05
8	0.0003255358185409503
9	5.048837481682185e-05
10	0.00042706193804706034
11	5.048837481682185e-05
12	5.048837481682185e-05
13	5.048837481682185e-05
14	5.048837481682185e-05
15	0.003679864087495727
16	5.048837481682185e-05
17	5.048837481682185e-05
18	5.048837481682185e-05
19	0.00012968483840476722
20	5.048837481682185e-05
21	5.048837481682185e-05
22	5.048837481682185e-05
23	0.0001707014325217491
24	5.048837481682185e-05
25	5.048837481682185e-05
26	5.048837481682185e-05
27	5.048837481682185e-05
28	0.0016888099112421424
29	0.00018373946080796333
30	0.00017287194787382322
31	5.048837481682185e-05
32	0.00019372176299674846
33	0.00033732318603806364
34	0.0002589057600973619
35	0.0006963655055837322
36	0.00013773532950214776
37	5.048837481682185e-05
38	0.00016440097249111177
39	0.00034248416924475785
40	5.048837481682185e-05
41	5.048837481682185e-05
42	5.048837481682185e-05
43	5.048837481682185e-05
44	5.048837481682185e-05
45	5.048837481682185e-05
46	5.048837481682185e-05
47	5.048837481682185e-05
48	5.048837481682185e-05
49	0.0002795462221941758
50	0.000403349188706272
51	5.048837481682185e-05
52	5.048837481682185e-05
53	5.048837481682185e-05
54	0.000346152552647636
55	0.0009470520182776818
56	0.000914512012552706
57	5.048837481682185e-05
58	5.048837481682185e-05
59	5.048837481682185e-05
60	5.048837481682185e-05
61	0.00021387322435328736
62	5.048837481682185e-05
63	5.048837481682185e-05
64	8.219880484371567e-05
65	5.048837481682185e-05
66	5.048837481682185e-05
67	5.048837481682185e-05
68	5.048837481682185e-05
71	5.048837481682185e-05
72	0.0007781016657435846
73	5.048837481682185e-05
74	5.048837481682185e-05
75	0.0004776068687495648
76	5.048837481682185e-05
77	5.048837481682185e-05
78	5.048837481682185e-05
79	5.048837481682185e-05
80	0.00028181218259833
81	5.048837481682185e-05
82	5.048837481682185e-05
83	5.048837481682185e-05
84	5.048837481682185e-05
85	5.048837481682185e-05
86	0.000845656809539893
87	5.048837481682185e-05
88	5.048837481682185e-05
89	0.00011272411473440388
90	5.048837481682185e-05
91	5.048837481682185e-05
92	5.048837481682185e-05
93	0.00012240267525350716
94	0.0002730491609769449
95	0.0007773928701140399
96	5.048837481682185e-05
98	5.048837481682185e-05
99	5.048837481682185e-05
100	5.048837481682185e-05
101	5.048837481682185e-05
102	5.048837481682185e-05
103	5.048837481682185e-05
104	5.048837481682185e-05
105	0.00032435965924581574
106	5.048837481682185e-05
107	5.048837481682185e-05
108	0.00044533496743592475
109	5.048837481682185e-05
110	5.048837481682185e-05
111	5.048837481682185e-05
112	5.048837481682185e-05
113	5.048837481682185e-05
114	5.048837481682185e-05
115	5.048837481682185e-05
116	5.048837481682185e-05
117	5.048837481682185e-05
118	5.048837481682185e-05
119	5.048837481682185e-05
120	5.048837481682185e-05
121	5.048837481682185e-05
122	5.048837481682185e-05
123	5.048837481682185e-05
124	5.048837481682185e-05
125	5.048837481682185e-05
126	5.048837481682185e-05
127	9.774628570906785e-05
128	5.048837481682185e-05
129	5.048837481682185e-05
130	9.504550287197462e-05
132	0.00017556000226643872
133	5.048837481682185e-05
134	5.048837481682185e-05
135	0.0003082408529461754
136	5.048837481682185e-05
137	5.048837481682185e-05
138	5.048837481682185e-05
139	5.048837481682185e-05
140	0.00017702934209227377
141	5.048837481682185e-05
142	5.048837481682185e-05
143	5.048837481682185e-05
144	0.000270286572561659
145	5.048837481682185e-05
146	5.048837481682185e-05
147	0.0001412080047422624
149	5.048837481682185e-05
150	0.00013477484781011274
151	0.00030113280397615715
152	0.0005771478793352375
153	0.0002749745594927835
154	0.00011601330467262134
155	0.0003679035368952805
156	5.048837481682185e-05
157	5.048837481682185e-05
158	5.048837481682185e-05
159	5.048837481682185e-05
160	5.048837481682185e-05
161	5.048837481682185e-05
162	5.048837481682185e-05
163	9.490342322782922e-05
164	5.048837481682185e-05
165	5.048837481682185e-05
166	5.048837481682185e-05
167	8.512478816769492e-05
168	0.0001176368779429269
169	5.048837481682185e-05
171	0.00031124721670758694
172	5.048837481682185e-05
173	5.048837481682185e-05
174	5.048837481682185e-05
175	0.0002024252987756151
176	5.048837481682185e-05
177	5.048837481682185e-05
178	0.00029568750536902917
179	5.048837481682185e-05
180	5.048837481682185e-05
181	5.048837481682185e-05
182	0.00016002688450506128
183	0.00011974248124034154
185	5.048837481682185e-05
187	5.048837481682185e-05
188	5.069874304833799e-05
189	5.048837481682185e-05
190	5.048837481682185e-05
191	5.048837481682185e-05
192	0.000235629102841834
193	5.048837481682185e-05
194	5.048837481682185e-05
195	5.048837481682185e-05
196	5.048837481682185e-05
197	5.048837481682185e-05
198	5.048837481682185e-05
199	5.048837481682185e-05
200	5.048837481682185e-05
201	5.048837481682185e-05
202	5.048837481682185e-05
203	5.048837481682185e-05
204	0.000561685008335191
205	5.048837481682185e-05
206	5.048837481682185e-05
207	5.048837481682185e-05
208	5.048837481682185e-05
209	5.048837481682185e-05
210	5.048837481682185e-05
211	5.048837481682185e-05
212	5.048837481682185e-05
213	5.048837481682185e-05
214	0.001651516982254567
215	5.048837481682185e-05
216	0.00012888175465437947
217	5.048837481682185e-05
218	5.048837481682185e-05
219	0.00014305272219452612
221	5.048837481682185e-05
222	7.172309037462615e-05
223	5.048837481682185e-05
224	0.00010646112015880114
225	5.048837481682185e-05
226	0.0001855326001980463
227	0.00032706423511079093
228	0.00018197796452009118
230	0.0005552167188500466
231	5.048837481682185e-05
232	0.00019601696831951637
233	5.048837481682185e-05
234	5.048837481682185e-05
235	5.048837481682185e-05
236	0.0001369235313074245
237	5.048837481682185e-05
238	5.048837481682185e-05
239	5.048837481682185e-05
240	5.048837481682185e-05
241	5.048837481682185e-05
242	5.048837481682185e-05
243	0.0005782649252413902
244	5.048837481682185e-05
245	5.048837481682185e-05
246	0.00013877410247913275
247	5.048837481682185e-05
248	5.048837481682185e-05
249	5.048837481682185e-05
250	0.00036709357249901687
251	5.048837481682185e-05
252	0.00017576267555528298
253	5.048837481682185e-05
254	5.048837481682185e-05
255	0.0001638694181340753
256	5.048837481682185e-05
257	0.0001755990590259297
258	0.00010117083246101091
259	0.0004913648978565202
260	5.048837481682185e-05
261	0.00014687956719259334
263	5.048837481682185e-05
264	5.048837481682185e-05
265	5.048837481682185e-05
266	5.048837481682185e-05
267	5.048837481682185e-05
268	5.048837481682185e-05
269	5.048837481682185e-05
270	5.048837481682185e-05
271	0.0013262592885253035
273	0.00011506465070710062
274	0.00012313752835319024
275	5.048837481682185e-05
276	5.048837481682185e-05
277	5.048837481682185e-05
280	0.00021156050844034686
282	0.0010748236584086507
283	5.048837481682185e-05
284	5.048837481682185e-05
285	0.00036974442260507233
286	0.0001723003424764604
287	5.048837481682185e-05
288	5.048837481682185e-05
289	5.048837481682185e-05
290	0.0006557102369951851
291	6.032308964020127e-05
292	5.048837481682185e-05
293	5.048837481682185e-05
294	5.048837481682185e-05
295	5.048837481682185e-05
296	5.048837481682185e-05
297	5.048837481682185e-05
298	0.0002587467980485783
299	0.0011040603565068232
300	0.00014912738634365762
301	8.650221288193641e-05
302	0.00017301647036969454
303	5.048837481682185e-05
304	0.0002367178627268341
305	5.048837481682185e-05
306	9.652930883716576e-05
307	5.048837481682185e-05
308	0.00018005318525168523
309	5.048837481682185e-05
310	0.00028677208607147907
311	0.00021947571610841718
312	5.048837481682185e-05
313	0.00024931502585364264
314	9.499138556444266e-05
315	5.048837481682185e-05
316	5.048837481682185e-05
317	0.00016100885099337226
318	5.048837481682185e-05
319	0.00010979516566309009
320	5.048837481682185e-05
321	0.00017323297156061904
322	0.00030861236937686524
323	5.048837481682185e-05
324	0.00014064856834992675
325	0.00019939602436561232
326	5.048837481682185e-05
327	5.048837481682185e-05
328	5.048837481682185e-05
329	5.048837481682185e-05
330	5.048837481682185e-05
331	5.048837481682185e-05
332	0.00025259660705950553
333	5.048837481682185e-05
334	0.0003007874318509061
335	5.048837481682185e-05
336	5.048837481682185e-05
337	5.048837481682185e-05
338	7.919175686310196e-05
339	0.0001318613887990774
340	5.048837481682185e-05
341	8.769966918773957e-05
342	5.048837481682185e-05
343	5.048837481682185e-05
344	5.048837481682185e-05
345	5.048837481682185e-05
346	0.00021675586785114512
347	5.048837481682185e-05
348	0.0001723378983032193
349	9.395160102407697e-05
350	0.00022611383299580692
351	5.048837481682185e-05
352	5.048837481682185e-05
353	5.048837481682185e-05
